GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SATELLITE_COUNT,GPS_ACCURACY (m),GPS_QUALITY,GNSS_POSITION_VALIDITY,SYSTEM_TIME (ms),ACCEL_X (m/s^2),ACCEL_Y (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),RPM,THROTTLE (%),BRAKES (kPa),STEERING (deg),GEAR_NUMBER,COOLANT_TEMPERATURE (°C),OIL_TEMPERATURE (°C),OIL_PRESSURE (kPa),FUEL_PRESSURE (kPa),INTAKE_AIR_TEMPERATURE (°C),MANIFOLD_ABSOLUTE_PRESSURE (kPa),ANALOG_1,ANALOG_2,ANALOG_3,ANALOG_4,DEVICE_TEMPERATURE (°C),DEVICE_BATTERY_TEMPERATURE (°C),RECORDED_SAMPLE_COUNT,MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL,MATH_TURN_NUMBER,MATH_TURN_NUMBER_BRAKE,MATH_TURN_NUMBER_ENTRY,MATH_TURN_NUMBER_EXIT,MATH_DETECTED_RADIUS,MATH_TURN_CENTER_X,MATH_TURN_CENTER_Y,MATH_TURN_DIRECTION,MATH_HEADING,MATH_ACCEL_2D_SUM,MATH_THROTTLE_DIFFERENTIAL,MATH_ELAPSED_TIME,MATH_DELTA_TIME,MATH_DELTA_TIME_DIFFERENTIAL,MATH_DELTA_DISTANCE,MATH_DELTA_DISTANCE_DIFFERENTIAL,MATH_SAMPLE_COUNT,MATH_SAMPLE_PERIOD,MATH_CALC_ACCEL_X,MATH_CALC_ACCEL_Y,MATH_CALC_ACCEL_2D_SUM,MATH_ACCEL_X_QUALITY,MATH_ACCEL_Y_QUALITY,MATH_FILTER_PITCH,MATH_FILTER_ROLL,MATH_ELAPSED_DISTANCE_NORMALIZED,MATH_RPM_SPEED_RATIO,MATH_RPM_SPEED_RATIO_STD_DEV,MATH_RPM_SPEED_RATIO_STD_DEV_GEAR_CHANGE_TH,MATH_CALC_GEAR_CHANGE,MATH_GEAR_NUMBER,MATH_LAP_NUMBER,MATH_LAP_ELAPSED_TIME,MATH_SECTOR_NUMBER,MATH_SECTOR_ELAPSED_TIME,MATH_USER_DEFINED_1,MATH_USER_DEFINED_2,MATH_USER_DEFINED_3,MATH_USER_DEFINED_4
1694016124671.0,-96.768486,40.84573,364.08358834932517,15.400502472127103,10.0,2.0,3.0,1.0,1694016101242.0,0.4903325140476227,-4.020726680755615,-9.904716491699219,0.03490658476948738,0.0,0.01745329238474369,0.0003998506616675916,-0.47117113513725806,4264.0,0.0,96.52664,3.0,0.0,-15.555555555555555,0.0,0.0,0.0,0.0,0.0,55.0,56.0,56.0,56.0,0.0,31.0,1625.0,-568826.7544006159,-4792798.494932339,364.24044883149014,-60.45872627652716,-44.73710208758712,-13.204066050820984,6.12515292596072,3.0788128037832503,-0.5725900491025624,0.5822231306169117,1422.7812609830341,14.555578265422792,-0.8449242067043112,338.1749121405133,2.025318539877752,0.0,0.0,0.0,0.0,0.0,-568806.8144433366,-4792756.23426346,0.0,295.2410714294933,4.050514660592198,0.0,72162.0,-838.0107338742382,2.6973214903989002,1.9165916788825592,0.0,1805.0,40.0,0.33749877505955495,-3.0199098647716163,3.0387104196536434,0.15283373898806774,1.000816815983999,-0.00480885957981794,-0.5138262083209071,1425.5528240719148,276.8740830188679,2.892325903829713,16.612444981132075,0.0,1.0,3.0,63536.0,9.0,2509.0,0.5,0.0,0.0,0.0
1694016124711.0,-96.76849010256433,40.84573,364.0679575797095,15.370699853173699,10.0,2.0,3.0,0.0,1694016101271.2307,0.3897514737163945,-3.9201455792914146,-10.00529734863153,0.02595617791152527,0.0,0.01745329238474369,0.002367339048867472,-0.46810484976887745,4202.461534976959,0.0,96.52664,3.0,0.0,-15.840455856588152,0.0,0.0,0.0,0.0,0.0,55.0,55.48717945814133,55.48717945814133,55.48717945814133,0.0,31.0,0.0,-568827.3125027096,-4792798.227310273,364.2248180618745,-61.01682837016415,-44.469480021856725,-13.95255234092474,6.690551643259823,3.0150291149588533,-0.30052070741368064,0.6189503348313126,1423.4002113178656,15.473758370782814,0.10305851760911544,288.6693586923092,-1.2376388362051032,0.0,0.0,0.0,0.0,0.0,-568789.1979602419,-4792719.496649647,0.0,295.82092697640195,3.9394730071549064,0.0,72202.0,-836.1521478691866,5.6870365999208925,1.9164510616833452,0.0,1806.0,40.0,0.3567943183000728,-2.8617691283773365,2.883925229562097,0.032957155416321715,1.058376450914078,-0.002841371192618059,-0.5107599229525265,1426.1717744067462,273.4072992850255,2.9330629330527582,16.40443795710153,0.0,1.0,3.0,63536.0,9.0,2549.0,0.243589729070699,0.0,0.0,0.0
1694016124749.0,-96.768494,40.84573,364.0531083503006,15.342387368458697,9.0,2.0,3.0,1.0,1694016101299.0,0.29419949650764465,-3.8245935440063477,-10.100849151611328,0.01745329238474369,0.0,0.01745329238474369,0.0042364527994620165,-0.4651918790074877,4144.0,0.0,96.52664,3.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,0.0,31.0,1626.0,-568827.9077823656,-4792797.936492361,364.20996883246556,-61.612108026165515,-44.17866211012006,-15.665254105299123,7.653102940438609,2.9958492000228727,-1.1236062775896816,0.6625201330042593,1424.06273145087,17.43474034221735,2.0923529737586524,1250.723831825099,25.31722297717868,0.0,0.0,0.0,0.0,0.0,-568836.8616741142,-4792817.060238597,0.0,295.1288815543373,3.835892219627708,0.0,72240.0,-842.1568258520274,7.687461653432017,1.9166291552828592,0.0,1807.0,38.0,0.36654942110978705,-3.176639568175018,3.197717533524668,-0.0723499246021424,0.6479539758313297,-0.0009722574420235148,-0.5078469521911367,1426.8342945397505,270.10137995338,2.666025929226806,16.2060827972028,0.0,1.0,3.0,63536.0,9.0,2587.0,0.0,0.0,0.0,0.0
1694016124789.0,-96.768501,40.845734,364.0531083503006,15.22615716112189,9.0,2.0,3.0,1.0,1694016101342.0,0.19613300263881683,-3.8245935440063477,-9.70858383178711,0.0,0.0,0.01745329238474369,0.004842742580827146,-0.462299886246907,4144.0,0.0,89.63188,3.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,54.0,55.0,54.0,54.0,0.0,31.0,1627.0,-568828.4965915905,-4792797.671334854,364.20996883246556,-62.200917251058854,-43.91350460331887,-14.720230622333474,6.6289376700297,1.8644178683261527,-1.0883712537723864,0.6457590934183712,1424.7084905442882,16.14397733545928,0.9178201743373897,-1435.3511143722958,-67.15187365493486,0.0,0.0,0.0,0.0,0.0,201068184.12896228,442962705.9366096,0.0,294.24339000524856,3.8296192932952424,0.0,72280.0,-845.8110751784552,9.55592412172654,1.9171586342540223,0.0,1808.0,40.0,0.3611103800987581,-2.1481052163114622,2.1782462503031157,-0.1649773774599413,1.6764883276948854,-0.00036596766065838567,-0.504954959430556,1427.4800536331688,272.1632225484439,2.581848994199828,16.329793352906634,0.0,1.0,3.0,63536.0,9.0,2627.0,-0.5,0.0,0.0,0.0
1694016124829.0,-96.768509,40.845737,364.0531083503006,15.06522302788631,9.0,2.0,3.0,1.0,1694016101386.0,0.29419949650764465,-3.62846040725708,-9.512450218200684,0.0,0.0,0.01745329238474369,0.005810328583527166,-0.4587498932206371,4084.0,0.0,82.73712,3.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,0.0,31.0,1628.0,-568829.0854008154,-4792797.406177347,364.20996883246556,-62.78972647595219,-43.64834709558636,-14.720230622333474,6.628937693312764,0.03764957039901112,-0.12362131623997108,0.645759093800785,1425.354249638089,16.143977345019625,1.0787543171333152,-3347.5664602838638,-47.8053836477892,0.0,0.0,0.0,0.0,0.0,-568894.2068406378,-4792942.8283472,0.0,294.1271233254352,3.6403678757479394,0.0,72320.0,-849.1430401205434,5.812231608043871,1.9186453207977168,0.0,1809.0,40.0,0.36388289384335104,-0.060827171986115675,0.36893184368340987,-0.06968339733570639,3.5676332352709643,0.0006016183420416345,-0.5014049664042861,1428.1258127269696,271.08792166172105,1.9753457202951825,16.265275299703262,0.0,1.0,3.0,63536.0,9.0,2667.0,0.0,0.0,0.0,0.0
1694016124869.0,-96.768517,40.845737,364.0226283512759,15.007107924217905,9.0,2.0,3.0,1.0,1694016101431.0,0.39226600527763367,-3.4323275089263916,-9.610516548156738,0.0,0.0,0.01745329238474369,0.007125314869087018,-0.45456720854515953,4040.0,0.0,75.84236,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,0.0,31.0,1629.0,-568829.6806804715,-4792797.14101984,364.17948883344087,-63.385006132069975,-43.38318958878517,-14.88199140294455,6.6289376700297,0.37309868093983556,-0.7212534374037285,0.6516643095956128,1426.0059139476846,16.29160773989032,1.2844998156724152,-654.4037698482604,67.32906726089008,0.0,0.0,0.0,0.0,0.0,-568837.683788382,-4792815.933870318,0.0,293.08565923427716,3.454669991103249,0.0,72360.0,-854.5908277447161,2.225983696995102,1.9218050028084424,0.0,1810.0,40.0,0.3701559155636945,-0.6308295052433583,0.7314104637700893,0.022110089713939185,2.801498003683033,0.001916604627601487,-0.4972222817288086,1428.7774770365652,269.20576705391716,2.120166272701841,16.15234602323503,0.0,1.0,3.0,63536.0,9.0,2707.0,0.0,0.0,0.0,0.0
1694016124909.0,-96.768517,40.845741,364.0226283512759,14.823821828032935,9.0,2.0,3.0,1.0,1694016101469.0,0.39226600527763367,-3.236194610595703,-9.806650161743164,0.01745329238474369,0.0,0.01745329238474369,0.009061005288801566,-0.4497761664943685,4040.0,0.0,62.052839999999996,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,53.0,54.0,53.0,53.0,0.0,31.0,1630.0,-568830.2241966791,-4792796.918629672,364.17948883344087,-63.92852233967278,-43.16079942137003,-13.58790519007016,5.5597541853785515,1.242694918273479,0.515208912149943,0.5872539948692319,1426.593167942554,14.681349871730799,-0.1424719563021366,282.04723848515164,23.4112752083353,0.0,0.0,0.0,0.0,0.0,-568825.1596482873,-4792785.325173863,0.0,293.5596687351299,3.259881620020142,0.0,72400.0,-855.0048793350434,-0.4633407830659806,1.9249768617154532,0.0,1811.0,40.0,0.3757089072295728,-0.9124185334109481,0.9867445277696884,0.01655709804806088,2.323776077184755,0.003852295047316035,-0.4924312396780176,1429.3647310314348,272.53430639324495,2.129098254395096,16.352058383594695,0.0,1.0,3.0,63536.0,9.0,2747.0,-0.5,0.0,0.0,0.0
1694016124949.0,-96.768524,40.845745,363.99214835225126,14.725473191055636,9.0,2.0,3.0,1.0,1694016101514.0,0.4903325140476227,-3.1381280422210693,-9.512450218200684,0.01745329238474369,0.0,0.01745329238474369,0.011306861237177283,-0.4447847798060859,4010.0,0.0,55.15808,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,31.0,1631.0,-568830.7418311626,-4792796.67913257,364.14900883441624,-64.44615682319272,-42.921302318573,-12.94086208799854,5.987427569925785,1.1885465036348979,0.2617086620629315,0.570354557075797,1427.1635224996296,14.258863926894923,-0.4666092641607129,341.401349062886,1.4838527644433597,0.0,0.0,0.0,0.0,0.0,-568821.7680982234,-4792777.994883665,0.0,295.60877720000235,3.1762042729815887,0.0,72440.0,-853.5605049157748,0.298207703751209,1.924834265036999,0.0,1812.0,40.0,0.3866738637093612,-0.9566399506871781,1.0318317072695005,0.1036586503382615,2.1814880915338914,0.006098150995691751,-0.48743985298973497,1429.9350855885102,272.31722525804497,2.1249059560560166,16.339033515482697,0.0,1.0,3.0,63536.0,9.0,2787.0,0.0,0.0,0.0,0.0
1694016124989.0,-96.768532,40.845749,363.99214835225126,14.627124554078339,9.0,2.0,3.0,1.0,1694016101562.0,0.5883989930152893,-3.0400614738464355,-9.610516548156738,0.01745329238474369,-0.01745329238474369,0.01745329238474369,0.013850953163874651,-0.44027203452441094,4010.0,0.0,55.15808,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,31.0,1632.0,-568831.2588020106,-4792796.4225285305,364.14900883441624,-64.96312767115887,-42.664698279462755,-12.924271199153736,6.415100977756083,1.2003844142017324,-0.10646909448185121,0.5771520514860281,1427.7406745511157,14.428801287150703,-0.1983232669276358,588.0299207868497,6.165714293099093,0.0,0.0,0.0,0.0,0.0,-568822.4042809393,-4792779.2765779095,0.0,297.2450696412125,3.096479798052422,0.0,72480.0,-852.7933498191996,0.10342458663792431,1.923356761342034,0.0,1813.0,40.0,0.3744924967463455,-1.125172256118105,1.1858571735488292,0.2139064962689438,1.9148892177283305,0.00864224292238912,-0.48292710770806,1430.5122376399966,274.1482090464548,2.167117644448931,16.448892542787288,0.0,1.0,3.0,63536.0,9.0,2827.0,0.0,0.0,0.0,0.0
1694016125024.0,-96.768539,40.845749,363.99214835225126,14.542187094870672,9.0,2.0,3.0,1.0,1694016101603.0,0.5883989930152893,-2.9419949054718018,-9.806650161743164,0.01745329238474369,-0.01745329238474369,0.01745329238474369,0.01600175562089323,-0.43611874734765743,3979.0,0.0,55.15808,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,52.0,53.0,52.0,52.0,0.0,31.0,1633.0,-568831.8023182182,-4792796.131710619,364.14900883441624,-65.50664387876168,-42.37388036772609,-15.529034502937323,8.309083192476203,4.54541337092258,-1.2097998471571367,0.6164291733149988,1428.3571037244308,17.612262094714254,3.070074999843582,362.06545980787774,-6.456127456542057,0.0,0.0,0.0,0.0,0.0,-568870.1459707237,-4792868.502107414,0.0,297.93358502909854,3.000257888716142,0.0,72515.0,-857.0815188538108,7.72355922117025,1.9205409759169314,0.0,1814.0,35.0,0.35345676880703797,-4.621771369593594,4.635267228565205,0.23494222420825134,-1.679776464121792,0.010793045379407697,-0.4787738205313065,1431.1286668133114,273.61771472486936,2.072919980726498,16.41706288349216,0.0,1.0,3.0,63536.0,9.0,2862.0,-0.5,0.0,0.0,0.0
1694016125069.0,-96.768547,40.845753,363.96166835322657,14.515364739331407,9.0,2.0,3.0,1.0,1694016101639.0,0.5883989930152893,-2.7458620071411133,-9.512450218200684,0.01745329238474369,-0.01745329238474369,0.01745329238474369,0.018647991856417682,-0.4301475156341948,3939.0,0.0,48.26332,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,0.0,31.0,1634.0,-568832.323474582,-4792795.8577831,364.11852883539154,-66.02780024264939,-42.09995284862816,-11.581252530838054,6.087278202176094,0.5652942690454288,-0.07819300227252035,0.5887616167344856,1428.9458653411652,13.083591482988568,-1.4317732563428383,1085.0512014188107,16.066349813576288,0.0,0.0,0.0,0.0,0.0,-568806.9430625399,-4792748.256438346,0.0,298.03846699552787,2.8081972041226786,0.0,72560.0,-851.4750640068232,3.0876706526877378,1.9187171501238507,0.0,1815.0,45.0,0.27345921426555786,-0.5337879109438974,0.5997578475823275,0.31493977874973145,2.212074096197216,0.013439281614932151,-0.47280258881784387,1431.717428430046,271.36762118878966,1.968063342732327,16.28205727132738,0.0,1.0,3.0,63536.0,9.0,2907.0,0.0,0.0,0.0,0.0
1694016125109.0,-96.768555,40.845753,363.96166835322657,14.403604924584476,9.0,2.0,3.0,1.0,1694016101678.0,0.5883989930152893,-2.6477954387664795,-9.512450218200684,0.01745329238474369,-0.03490658476948738,0.01745329238474369,0.020909732841064142,-0.4253305616769553,3939.0,0.0,41.36856,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,0.0,31.0,1635.0,-568832.8152273413,-4792795.592625592,364.11852883539154,-66.51955300185364,-41.83479534089565,-12.293818980106153,6.628937693312764,0.9003824942539947,-0.4578803569255555,0.5586853140113007,1429.5045506551764,13.967132850282518,-0.43647207430195856,9910.934446718155,220.6470811324836,0.0,0.0,0.0,0.0,0.0,-181282704.0329251,-339939047.6281045,0.0,298.3339451308621,2.712385308272772,0.0,72600.0,-849.099101996806,3.013769055591882,1.9170690362041938,0.0,1816.0,40.0,0.21406443349092713,-1.0152293805098345,1.037552059771544,0.3743345595243622,1.632566058256645,0.01570102259957861,-0.4679856348606044,1432.2761137440573,273.47320484171325,1.9775607156029287,16.408392290502796,0.0,1.0,3.0,63536.0,9.0,2947.0,0.0,0.0,0.0,0.0
1694016125151.0,-96.768562,40.845756,363.931188354202,14.23820039875902,9.0,2.0,3.0,1.0,1694016101719.0,0.6864655017852783,-2.549729108810425,-9.70858383178711,0.03490658476948738,-0.01745329238474369,0.01745329238474369,0.024295405505513033,-0.41937004762793334,3903.0,0.0,6.89476,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,52.0,52.0,51.0,51.0,0.0,31.0,1636.0,-568833.3069801005,-4792795.327468085,364.08804883636697,-67.01130576105788,-41.569637834094465,-11.708399028672526,6.313273971456857,-0.7127101168194796,0.5639822460957524,0.5586853135692859,1430.0632359687456,13.302031275459187,-0.9361691232998322,1376.1441305501564,-203.2092932420952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.33394507446457,2.640521428327465,0.0,72642.0,-843.2262597525114,-2.907479979232349,1.915934314007283,0.0,1817.0,42.0,0.15561581544350034,0.8919152665918768,0.9053889356490967,0.530849686341778,1.657813842218548,0.019086695264027502,-0.4620251208115824,1432.8347990576265,274.12172119309264,1.984206509063412,16.447303271585557,0.0,1.0,3.0,63536.0,9.0,2989.0,-1.0,0.0,0.0,0.0
1694016125191.0,-96.76856599999999,40.845758000000004,363.9159483546897,14.184555687680492,9.0,2.0,3.0,0.0,1694016101761.0,0.7354987561702728,-2.402629256248474,-9.855683326721191,0.026179938577115536,-0.01745329238474369,0.01745329238474369,0.02774761110213389,-0.4132548500394355,3893.0,0.0,3.44738,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.5,51.5,51.0,51.0,0.0,31.0,0.0,-568833.7987328597,-4792795.062310578,364.0728088368547,-67.50305852026213,-41.30448032729328,-12.293818980106153,6.6289376700297,-0.3369473963527852,0.41635070121166706,0.5586853135692859,1430.6219212823148,13.967132839232146,-0.21742284844834536,1166.2564506092783,-5.247191998521953,0.0,0.0,0.0,0.0,0.0,-568838.3484152629,-4792804.14552267,0.0,296.72292341236283,2.5126849709641506,0.0,72682.0,-846.1034160059498,-5.133500584254353,1.9152478710867098,0.0,1818.0,40.0,0.09859691623521419,0.4854431118674891,0.4953547887632514,0.6369018399350587,1.917186144380985,0.02253890086064836,-0.4559099232230846,1433.3934843711957,274.45343271352033,1.6378942417382758,16.46720596281122,0.0,1.0,3.0,63536.0,9.0,3029.0,-0.5,0.0,0.0,0.0
1694016125231.0,-96.76857,40.84576,363.90070835517736,14.130910976601964,9.0,2.0,3.0,1.0,1694016101803.0,0.7845320105552673,-2.2555294036865234,-10.002782821655273,0.01745329238474369,-0.01745329238474369,0.01745329238474369,0.03119981669875475,-0.40713965245093764,3883.0,0.0,0.0,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,31.0,1637.0,-568834.290485619,-4792794.831366943,364.05756883734233,-67.99481127958279,-41.07353669218719,-12.293818983016536,5.773590877652168,0.7357143738448919,0.001116754857490132,0.5432823749170387,1431.1652036572318,13.582059372925967,-0.5488516036759972,724.3983328064452,-11.046452945070829,0.0,0.0,0.0,0.0,0.0,-568838.0230385835,-4792803.45269179,0.0,293.4589987620136,2.3880752430525245,0.0,72722.0,-843.6567892613239,-6.6663572532213005,1.9152254264593167,0.0,1819.0,40.0,0.02373477913921099,-0.6671424292550658,0.6675644992456816,0.7607972314160564,1.5883869744314576,0.02599110645726922,-0.4497947256345867,1433.9367667461127,274.7876627649478,1.7455275871275813,16.48725976589687,0.0,1.0,3.0,63536.0,9.0,3069.0,0.0,0.0,0.0,0.0
1694016125271.0,-96.768578,40.845764,363.90070835517736,14.086207050703193,9.0,2.0,3.0,1.0,1694016101841.0,0.6864655017852783,-2.059396505355835,-10.002782821655273,0.01745329238474369,-0.01745329238474369,0.01745329238474369,0.03336341069037663,-0.4002286449616154,3876.0,0.0,0.0,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,31.0,1638.0,-568834.7822383783,-4792794.63463718,364.05756883734233,-68.48656403890345,-40.876806928776205,-12.293818983016536,4.918244085274637,1.0173257429175917,-0.2152707795448947,0.5296445752683838,1431.6948482325001,13.241114381709595,-0.8450926689935976,1211.0889456521663,12.167265321143029,0.0,0.0,0.0,0.0,0.0,-568830.8736524173,-4792785.581830196,0.0,293.30910861077416,2.1707945207718624,0.0,72762.0,-839.7328026848118,-3.2084340377993854,1.9145669514961878,0.0,1820.0,40.0,-0.0072187680890260855,-1.0153804770256603,1.0154061373349978,0.6792467336962522,1.0440160283301747,0.028154700448891096,-0.4428837181452645,1434.466411321381,275.1627876864487,1.7137700613949332,16.509767261186923,0.0,1.0,3.0,63536.0,9.0,3109.0,0.0,0.0,0.0,0.0
1694016125311.0,-96.76858154430384,40.84576602531648,363.90070835517736,14.05904517139277,9.0,2.0,3.0,0.0,1694016101882.0127,0.7361194307943428,-2.059396505355835,-10.2013986584098,0.01745329238474369,-0.01745329238474369,0.01745329238474369,0.03540786515404108,-0.3937065760182336,3869.9240505695343,0.0,0.0,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,31.0,0.0,-568835.2804615685,-4792794.403693545,364.05756883734233,-68.98478722909931,-40.64586329367012,-12.455579754896462,5.773590877652168,1.0532922858982794,-0.48294933143799995,0.5491459822715193,1432.2439942147716,13.728649556787984,-0.33039561460478595,48444.02131664099,1180.8233092747205,0.0,0.0,0.0,0.0,0.0,-568839.3523576306,-4792803.873252506,0.0,293.30910864247033,2.1870038369113147,0.0,72802.0,-836.3079396386893,1.3535779658400884,1.915206642257099,0.0,1821.0,40.0,-0.005092606118863887,-1.1590423600721222,1.1590535479772437,0.731026824675479,0.9003541452837127,0.03019915491255555,-0.4363616492018827,1435.0155573036525,275.262224666866,1.8071481634843634,16.51573348001196,0.0,1.0,3.0,63536.0,9.0,3149.0,0.0,0.0,0.0,0.0
1694016125350.0,-96.768585,40.845768,363.90070835517736,14.032562339624665,9.0,2.0,3.0,1.0,1694016101922.0,0.7845320105552673,-2.059396505355835,-10.395049095153809,0.01745329238474369,-0.01745329238474369,0.01745329238474369,0.03740120821399641,-0.38734755893279654,3864.0,0.0,0.0,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,31.0,1639.0,-568835.7722143279,-4792794.20696378,364.05756883734233,-69.47653998853639,-40.44913352932781,-12.609045113771199,5.0443529318540525,1.9693339386125563,-0.5410405745202765,0.5296445757223985,1432.773638790494,13.580630146728168,-0.45193219289649633,991.6360747457438,-1216.7278267152626,0.0,0.0,0.0,0.0,0.0,-568833.6036053842,-4792789.503465657,0.0,294.61381208567985,2.2037705057146297,0.0,72841.0,-835.3452681102644,6.550844832558335,1.914935120929217,0.0,1822.0,39.0,-0.008601322246982235,-2.0210769614175526,2.021095264137048,0.775930688308285,0.03831954393828241,0.03219249797251088,-0.4300026321164456,1435.5452018793746,275.3595463523415,1.7801718886002968,16.52157278114049,0.0,1.0,3.0,63536.0,9.0,3188.0,0.0,0.0,0.0,0.0
1694016125390.0,-96.768593,40.845768,363.90070835517736,14.032562339624665,9.0,2.0,3.0,1.0,1694016101963.0,0.6864655017852783,-1.9613300561904907,-10.395049095153809,0.0,-0.01745329238474369,0.01745329238474369,0.03865500685882332,-0.3808131703100386,3844.0,0.0,0.0,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,31.0,1640.0,-568836.2639670871,-4792793.950359741,364.05756883734233,-69.96829274774063,-40.19252949021757,-12.293818980106153,6.415100977756083,1.3287929571294548,-0.33171886218506574,0.5546768510337172,1433.3283156415278,13.86692127584293,-0.1656410637817345,740.1244287874864,-6.287791148956435,0.0,0.0,0.0,0.0,0.0,-568845.5450469817,-4792812.387894403,0.0,296.77799498314386,2.0779919332031844,0.0,72881.0,-837.0012852640648,12.25191582125364,1.9140906758579823,0.0,1823.0,40.0,0.018652504358928516,-1.3543348366931927,1.3544632759139823,0.6678129974263498,0.6069952194972981,0.033446296617337785,-0.42346824349368767,1436.0998787304086,273.93428990124244,1.2189424037239196,16.436057394074545,0.0,1.0,3.0,63536.0,9.0,3228.0,0.0,0.0,0.0,0.0
1694016125428.0,-96.768593,40.845772,363.90070835517736,14.028091947034788,9.0,2.0,3.0,1.0,1694016102005.0,0.39226600527763367,-1.863263487815857,-10.100849151611328,0.0,-0.01745329238474369,0.01745329238474369,0.03870424556403434,-0.37446666000866924,3844.0,0.0,0.0,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.0,51.0,50.0,50.0,0.0,31.0,1641.0,-568836.7366361702,-4792793.719416105,364.05756883734233,-70.44096183078364,-39.96158585418016,-12.43866008007899,6.077464106247613,-0.9362515681243777,0.929541408501291,0.526071311792319,1433.85438695332,13.843981889271552,-0.1841100577632364,557.5477301942425,-4.804649962980103,0.0,0.0,0.0,0.0,0.0,-568844.3876285615,-4792810.019022467,0.0,295.1923590943503,1.904106993822612,0.0,72919.0,-836.5974748045992,11.868609610975941,1.9167406263502735,0.0,1824.0,38.0,-0.019560705180885537,1.2294456848310416,1.2296012821792446,0.3727053000967481,0.6338178029848154,0.03349553532254881,-0.4171217331923183,1436.6259500422009,274.02158572339073,1.1491293578815014,16.441295143403444,0.0,1.0,3.0,63536.0,9.0,3266.0,-1.0,0.0,0.0,0.0
1694016125470.0,-96.7686,40.845772,363.90070835517736,13.92527291746761,9.0,2.0,3.0,1.0,1694016102017.0,0.4903325140476227,-1.7651970386505127,-9.806650161743164,0.0,-0.01745329238474369,0.01745329238474369,0.03915954545049793,-0.3673317521719004,3828.0,0.0,0.0,4.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,51.0,51.0,50.0,50.0,0.0,31.0,1642.0,-568837.208977636,-4792793.505579405,364.05756883734233,-70.91330329654738,-39.74774915445596,-11.246225375327326,5.091349993433271,-1.130211003370161,1.0779260865449523,0.5184906888544694,1434.3728776421744,12.34501640129689,-1.5802565161707207,361.21921015710757,-4.674488572312736,0.0,0.0,0.0,0.0,0.0,-568821.3596838091,-4792759.152855942,0.0,294.7473526962209,1.8320334493651587,0.0,72961.0,-832.4845603735012,9.10555717228031,1.918084976716307,0.0,1825.0,42.0,-0.04480397407985359,1.4660862951060856,1.4667707458192765,0.4455285399677691,0.2991107435444271,0.033950835209012396,-0.4099868253555495,1437.1444407310553,274.89586902086677,1.05255784812596,16.493752141252006,0.0,1.0,3.0,63536.0,9.0,3308.0,-1.0,0.0,0.0,0.0
